key,index,random,target_pdf,pdf,social_ps,journal,publication_year,title,n_participants_after_exclusions,study_design_ignoring_trial_type_comparisons,n_groups_between,used_inferential_statistics,study,doi,author
112_3_3,112,3,3,3,NA,PSPB,2015,The making of might-have-beens: Effects of free will belief on counterfactual thinking,NA,NA,NA,NA,NA,NA,NA
112_3_3,112,3,3,3,NA,PSPB,2015,The making of might-have-beens: Effects of free will belief on counterfactual thinking,NA,NA,NA,NA,NA,NA,NA
112_3_3,112,3,3,3,NA,PSPB,2015,The making of might-have-beens: Effects of free will belief on counterfactual thinking,NA,NA,NA,NA,NA,NA,NA
112_3_3,112,3,3,3,NA,PSPB,2015,The making of might-have-beens: Effects of free will belief on counterfactual thinking,NA,NA,NA,NA,NA,NA,NA
112_3_3,112,3,3,3,NA,PSPB,2015,The making of might-have-beens: Effects of free will belief on counterfactual thinking,NA,NA,NA,NA,NA,NA,NA
112_3_3,112,3,3,3,NA,PSPB,2015,The making of might-have-beens: Effects of free will belief on counterfactual thinking,NA,NA,NA,NA,NA,NA,NA
25_4_4,25,4,4,4,NA,PSPB,2015,Intimate relationships and personal distress: The invisible harm of psychological aggression,191,b,NA,NA,NA,NA,NA
25_4_4,25,4,4,4,NA,PSPB,2015,Intimate relationships and personal distress: The invisible harm of psychological aggression,98,m,NA,NA,NA,NA,NA
25_4_4,25,4,4,4,NA,PSPB,2015,Intimate relationships and personal distress: The invisible harm of psychological aggression,NA,NA,NA,NA,NA,NA,NA
25_4_4,25,4,4,4,NA,PSPB,2015,Intimate relationships and personal distress: The invisible harm of psychological aggression,NA,NA,NA,NA,NA,NA,NA
25_4_4,25,4,4,4,NA,PSPB,2015,Intimate relationships and personal distress: The invisible harm of psychological aggression,NA,NA,NA,NA,NA,NA,NA
25_4_4,25,4,4,4,NA,PSPB,2015,Intimate relationships and personal distress: The invisible harm of psychological aggression,NA,NA,NA,NA,NA,NA,NA
25_4_4,25,4,4,4,NA,PSPB,2015,Intimate relationships and personal distress: The invisible harm of psychological aggression,NA,NA,NA,NA,NA,NA,NA
25_4_4,25,4,4,4,NA,PSPB,2015,Intimate relationships and personal distress: The invisible harm of psychological aggression,NA,NA,NA,NA,NA,NA,NA
25_4_4,25,4,4,4,NA,PSPB,2015,Intimate relationships and personal distress: The invisible harm of psychological aggression,NA,NA,NA,NA,NA,NA,NA
25_4_4,25,4,4,4,NA,PSPB,2015,Intimate relationships and personal distress: The invisible harm of psychological aggression,NA,NA,NA,NA,NA,NA,NA
122_5_5,122,5,5,5,NA,PSPB,2015,Trust in decision-making authorities dictates the form of the interactive relationship between outcome fairness and procedural fairness,153,b,NA,NA,NA,NA,NA
122_5_5,122,5,5,5,NA,PSPB,2015,Trust in decision-making authorities dictates the form of the interactive relationship between outcome fairness and procedural fairness,363,b,NA,NA,NA,NA,NA
122_5_5,122,5,5,5,NA,PSPB,2015,Trust in decision-making authorities dictates the form of the interactive relationship between outcome fairness and procedural fairness,247,b,NA,NA,NA,NA,NA
122_5_5,122,5,5,5,NA,PSPB,2015,Trust in decision-making authorities dictates the form of the interactive relationship between outcome fairness and procedural fairness,NA,NA,NA,NA,NA,NA,NA
122_5_5,122,5,5,5,NA,PSPB,2015,Trust in decision-making authorities dictates the form of the interactive relationship between outcome fairness and procedural fairness,NA,NA,NA,NA,NA,NA,NA
122_5_5,122,5,5,5,NA,PSPB,2015,Trust in decision-making authorities dictates the form of the interactive relationship between outcome fairness and procedural fairness,NA,NA,NA,NA,NA,NA,NA
122_5_5,122,5,5,5,NA,PSPB,2015,Trust in decision-making authorities dictates the form of the interactive relationship between outcome fairness and procedural fairness,NA,NA,NA,NA,NA,NA,NA
122_5_5,122,5,5,5,NA,PSPB,2015,Trust in decision-making authorities dictates the form of the interactive relationship between outcome fairness and procedural fairness,NA,NA,NA,NA,NA,NA,NA
122_5_5,122,5,5,5,NA,PSPB,2015,Trust in decision-making authorities dictates the form of the interactive relationship between outcome fairness and procedural fairness,NA,NA,NA,NA,NA,NA,NA
122_5_5,122,5,5,5,NA,PSPB,2015,Trust in decision-making authorities dictates the form of the interactive relationship between outcome fairness and procedural fairness,NA,NA,NA,NA,NA,NA,NA
117_6_6,117,6,6,6,NA,PSPB,2015,Self-affirmations provide a broader perspective on self-threat,108,b,NA,NA,NA,NA,NA
117_6_6,117,6,6,6,NA,PSPB,2015,Self-affirmations provide a broader perspective on self-threat,82,b,NA,NA,NA,NA,NA
117_6_6,117,6,6,6,NA,PSPB,2015,Self-affirmations provide a broader perspective on self-threat,95,b,NA,NA,NA,NA,NA
117_6_6,117,6,6,6,NA,PSPB,2015,Self-affirmations provide a broader perspective on self-threat,103,w,NA,NA,NA,NA,NA
117_6_6,117,6,6,6,NA,PSPB,2015,Self-affirmations provide a broader perspective on self-threat,174,b,NA,NA,NA,NA,NA
117_6_6,117,6,6,6,NA,PSPB,2015,Self-affirmations provide a broader perspective on self-threat,NA,NA,NA,NA,NA,NA,NA
117_6_6,117,6,6,6,NA,PSPB,2015,Self-affirmations provide a broader perspective on self-threat,NA,NA,NA,NA,NA,NA,NA
117_6_6,117,6,6,6,NA,PSPB,2015,Self-affirmations provide a broader perspective on self-threat,NA,NA,NA,NA,NA,NA,NA
117_6_6,117,6,6,6,NA,PSPB,2015,Self-affirmations provide a broader perspective on self-threat,NA,NA,NA,NA,NA,NA,NA
117_6_6,117,6,6,6,NA,PSPB,2015,Self-affirmations provide a broader perspective on self-threat,NA,NA,NA,NA,NA,NA,NA
56_7_7,56,7,7,7,NA,PSPB,2015,Daily affective and behavioral forecasts in romantic relationships: Seeing tomorrow through the lens of today,200,m,NA,NA,NA,NA,NA
56_7_7,56,7,7,7,NA,PSPB,2015,Daily affective and behavioral forecasts in romantic relationships: Seeing tomorrow through the lens of today,NA,NA,NA,NA,NA,NA,NA
56_7_7,56,7,7,7,NA,PSPB,2015,Daily affective and behavioral forecasts in romantic relationships: Seeing tomorrow through the lens of today,NA,NA,NA,NA,NA,NA,NA
56_7_7,56,7,7,7,NA,PSPB,2015,Daily affective and behavioral forecasts in romantic relationships: Seeing tomorrow through the lens of today,NA,NA,NA,NA,NA,NA,NA
56_7_7,56,7,7,7,NA,PSPB,2015,Daily affective and behavioral forecasts in romantic relationships: Seeing tomorrow through the lens of today,NA,NA,NA,NA,NA,NA,NA
56_7_7,56,7,7,7,NA,PSPB,2015,Daily affective and behavioral forecasts in romantic relationships: Seeing tomorrow through the lens of today,NA,NA,NA,NA,NA,NA,NA
56_7_7,56,7,7,7,NA,PSPB,2015,Daily affective and behavioral forecasts in romantic relationships: Seeing tomorrow through the lens of today,NA,NA,NA,NA,NA,NA,NA
56_7_7,56,7,7,7,NA,PSPB,2015,Daily affective and behavioral forecasts in romantic relationships: Seeing tomorrow through the lens of today,NA,NA,NA,NA,NA,NA,NA
56_7_7,56,7,7,7,NA,PSPB,2015,Daily affective and behavioral forecasts in romantic relationships: Seeing tomorrow through the lens of today,NA,NA,NA,NA,NA,NA,NA
56_7_7,56,7,7,7,NA,PSPB,2015,Daily affective and behavioral forecasts in romantic relationships: Seeing tomorrow through the lens of today,NA,NA,NA,NA,NA,NA,NA
57_8_8,57,8,8,8,NA,PSPB,2015,A psychophysiological mechanism underlying women?s weight-management goals: Women desire and strive for greater weight loss near peak fertility,30.5,m,NA,NA,NA,NA,NA
57_8_8,57,8,8,8,NA,PSPB,2015,A psychophysiological mechanism underlying women?s weight-management goals: Women desire and strive for greater weight loss near peak fertility,98,m,NA,NA,NA,NA,NA
57_8_8,57,8,8,8,NA,PSPB,2015,A psychophysiological mechanism underlying women?s weight-management goals: Women desire and strive for greater weight loss near peak fertility,89,b,NA,NA,NA,NA,NA
57_8_8,57,8,8,8,NA,PSPB,2015,A psychophysiological mechanism underlying women?s weight-management goals: Women desire and strive for greater weight loss near peak fertility,NA,NA,NA,NA,NA,NA,NA
57_8_8,57,8,8,8,NA,PSPB,2015,A psychophysiological mechanism underlying women?s weight-management goals: Women desire and strive for greater weight loss near peak fertility,NA,NA,NA,NA,NA,NA,NA
57_8_8,57,8,8,8,NA,PSPB,2015,A psychophysiological mechanism underlying women?s weight-management goals: Women desire and strive for greater weight loss near peak fertility,NA,NA,NA,NA,NA,NA,NA
57_8_8,57,8,8,8,NA,PSPB,2015,A psychophysiological mechanism underlying women?s weight-management goals: Women desire and strive for greater weight loss near peak fertility,NA,NA,NA,NA,NA,NA,NA
57_8_8,57,8,8,8,NA,PSPB,2015,A psychophysiological mechanism underlying women?s weight-management goals: Women desire and strive for greater weight loss near peak fertility,NA,NA,NA,NA,NA,NA,NA
57_8_8,57,8,8,8,NA,PSPB,2015,A psychophysiological mechanism underlying women?s weight-management goals: Women desire and strive for greater weight loss near peak fertility,NA,NA,NA,NA,NA,NA,NA
57_8_8,57,8,8,8,NA,PSPB,2015,A psychophysiological mechanism underlying women?s weight-management goals: Women desire and strive for greater weight loss near peak fertility,NA,NA,NA,NA,NA,NA,NA
27_9_9,27,9,9,9,NA,PSPB,2015,Assessing helping and hurting behaviors through the Tangram Help/Hurt Task,166,b,NA,NA,NA,NA,NA
27_9_9,27,9,9,9,NA,PSPB,2015,Assessing helping and hurting behaviors through the Tangram Help/Hurt Task,200,b,NA,NA,NA,NA,NA
27_9_9,27,9,9,9,NA,PSPB,2015,Assessing helping and hurting behaviors through the Tangram Help/Hurt Task,160,b,NA,NA,NA,NA,NA
27_9_9,27,9,9,9,NA,PSPB,2015,Assessing helping and hurting behaviors through the Tangram Help/Hurt Task,312,b,NA,NA,NA,NA,NA
27_9_9,27,9,9,9,NA,PSPB,2015,Assessing helping and hurting behaviors through the Tangram Help/Hurt Task,152,b,NA,NA,NA,NA,NA
27_9_9,27,9,9,9,NA,PSPB,2015,Assessing helping and hurting behaviors through the Tangram Help/Hurt Task,104,b,NA,NA,NA,NA,NA
27_9_9,27,9,9,9,NA,PSPB,2015,Assessing helping and hurting behaviors through the Tangram Help/Hurt Task,NA,NA,NA,NA,NA,NA,NA
27_9_9,27,9,9,9,NA,PSPB,2015,Assessing helping and hurting behaviors through the Tangram Help/Hurt Task,NA,NA,NA,NA,NA,NA,NA
27_9_9,27,9,9,9,NA,PSPB,2015,Assessing helping and hurting behaviors through the Tangram Help/Hurt Task,NA,NA,NA,NA,NA,NA,NA
27_9_9,27,9,9,9,NA,PSPB,2015,Assessing helping and hurting behaviors through the Tangram Help/Hurt Task,NA,NA,NA,NA,NA,NA,NA
58_10_10,58,10,10,10,NA,PSPB,2015,Errors in moral forecasting: Perceptions of affect shape the gap between moral behaviors and moral forecasts,126,b,NA,NA,NA,NA,NA
58_10_10,58,10,10,10,NA,PSPB,2015,Errors in moral forecasting: Perceptions of affect shape the gap between moral behaviors and moral forecasts,174,b,NA,NA,NA,NA,NA
58_10_10,58,10,10,10,NA,PSPB,2015,Errors in moral forecasting: Perceptions of affect shape the gap between moral behaviors and moral forecasts,122,b,NA,NA,NA,NA,NA
58_10_10,58,10,10,10,NA,PSPB,2015,Errors in moral forecasting: Perceptions of affect shape the gap between moral behaviors and moral forecasts,NA,NA,NA,NA,NA,NA,NA
58_10_10,58,10,10,10,NA,PSPB,2015,Errors in moral forecasting: Perceptions of affect shape the gap between moral behaviors and moral forecasts,NA,NA,NA,NA,NA,NA,NA
58_10_10,58,10,10,10,NA,PSPB,2015,Errors in moral forecasting: Perceptions of affect shape the gap between moral behaviors and moral forecasts,NA,NA,NA,NA,NA,NA,NA
58_10_10,58,10,10,10,NA,PSPB,2015,Errors in moral forecasting: Perceptions of affect shape the gap between moral behaviors and moral forecasts,NA,NA,NA,NA,NA,NA,NA
58_10_10,58,10,10,10,NA,PSPB,2015,Errors in moral forecasting: Perceptions of affect shape the gap between moral behaviors and moral forecasts,NA,NA,NA,NA,NA,NA,NA
58_10_10,58,10,10,10,NA,PSPB,2015,Errors in moral forecasting: Perceptions of affect shape the gap between moral behaviors and moral forecasts,NA,NA,NA,NA,NA,NA,NA
58_10_10,58,10,10,10,NA,PSPB,2015,Errors in moral forecasting: Perceptions of affect shape the gap between moral behaviors and moral forecasts,NA,NA,NA,NA,NA,NA,NA
47_11_11,47,11,11,11,NA,PSPB,2015,The role of overconfidence in romantic desirability and competition,196,b,NA,NA,NA,NA,NA
47_11_11,47,11,11,11,NA,PSPB,2015,The role of overconfidence in romantic desirability and competition,466,b,NA,NA,NA,NA,NA
47_11_11,47,11,11,11,NA,PSPB,2015,The role of overconfidence in romantic desirability and competition,561,b,NA,NA,NA,NA,NA
47_11_11,47,11,11,11,NA,PSPB,2015,The role of overconfidence in romantic desirability and competition,1134,b,NA,NA,NA,NA,NA
47_11_11,47,11,11,11,NA,PSPB,2015,The role of overconfidence in romantic desirability and competition,NA,NA,NA,NA,NA,NA,NA
47_11_11,47,11,11,11,NA,PSPB,2015,The role of overconfidence in romantic desirability and competition,NA,NA,NA,NA,NA,NA,NA
47_11_11,47,11,11,11,NA,PSPB,2015,The role of overconfidence in romantic desirability and competition,NA,NA,NA,NA,NA,NA,NA
47_11_11,47,11,11,11,NA,PSPB,2015,The role of overconfidence in romantic desirability and competition,NA,NA,NA,NA,NA,NA,NA
47_11_11,47,11,11,11,NA,PSPB,2015,The role of overconfidence in romantic desirability and competition,NA,NA,NA,NA,NA,NA,NA
47_11_11,47,11,11,11,NA,PSPB,2015,The role of overconfidence in romantic desirability and competition,NA,NA,NA,NA,NA,NA,NA
19_12_12,19,12,12,12,NA,PSPB,2015,A religious worldview: Protecting one?s meaning system through religious prejudice,85,b,NA,NA,NA,NA,NA
19_12_12,19,12,12,12,NA,PSPB,2015,A religious worldview: Protecting one?s meaning system through religious prejudice,49,b,NA,NA,NA,NA,NA
19_12_12,19,12,12,12,NA,PSPB,2015,A religious worldview: Protecting one?s meaning system through religious prejudice,65,b,NA,NA,NA,NA,NA
19_12_12,19,12,12,12,NA,PSPB,2015,A religious worldview: Protecting one?s meaning system through religious prejudice,69,b,NA,NA,NA,NA,NA
19_12_12,19,12,12,12,NA,PSPB,2015,A religious worldview: Protecting one?s meaning system through religious prejudice,160,b,NA,NA,NA,NA,NA
19_12_12,19,12,12,12,NA,PSPB,2015,A religious worldview: Protecting one?s meaning system through religious prejudice,NA,NA,NA,NA,NA,NA,NA
19_12_12,19,12,12,12,NA,PSPB,2015,A religious worldview: Protecting one?s meaning system through religious prejudice,NA,NA,NA,NA,NA,NA,NA
19_12_12,19,12,12,12,NA,PSPB,2015,A religious worldview: Protecting one?s meaning system through religious prejudice,NA,NA,NA,NA,NA,NA,NA
19_12_12,19,12,12,12,NA,PSPB,2015,A religious worldview: Protecting one?s meaning system through religious prejudice,NA,NA,NA,NA,NA,NA,NA
19_12_12,19,12,12,12,NA,PSPB,2015,A religious worldview: Protecting one?s meaning system through religious prejudice,NA,NA,NA,NA,NA,NA,NA
35_13_13,35,13,13,13,NA,PSPB,2015,Life at both ends of the ladder: Education-based identification and its association with well-being and social attitudes,27467,b,NA,NA,NA,NA,NA
35_13_13,35,13,13,13,NA,PSPB,2015,Life at both ends of the ladder: Education-based identification and its association with well-being and social attitudes,11737,b,NA,NA,NA,NA,NA
35_13_13,35,13,13,13,NA,PSPB,2015,Life at both ends of the ladder: Education-based identification and its association with well-being and social attitudes,422,b,NA,NA,NA,NA,NA
35_13_13,35,13,13,13,NA,PSPB,2015,Life at both ends of the ladder: Education-based identification and its association with well-being and social attitudes,420,b,NA,NA,NA,NA,NA
35_13_13,35,13,13,13,NA,PSPB,2015,Life at both ends of the ladder: Education-based identification and its association with well-being and social attitudes,532,b,NA,NA,NA,NA,NA
35_13_13,35,13,13,13,NA,PSPB,2015,Life at both ends of the ladder: Education-based identification and its association with well-being and social attitudes,NA,NA,NA,NA,NA,NA,NA
35_13_13,35,13,13,13,NA,PSPB,2015,Life at both ends of the ladder: Education-based identification and its association with well-being and social attitudes,NA,NA,NA,NA,NA,NA,NA
35_13_13,35,13,13,13,NA,PSPB,2015,Life at both ends of the ladder: Education-based identification and its association with well-being and social attitudes,NA,NA,NA,NA,NA,NA,NA
35_13_13,35,13,13,13,NA,PSPB,2015,Life at both ends of the ladder: Education-based identification and its association with well-being and social attitudes,NA,NA,NA,NA,NA,NA,NA
35_13_13,35,13,13,13,NA,PSPB,2015,Life at both ends of the ladder: Education-based identification and its association with well-being and social attitudes,NA,NA,NA,NA,NA,NA,NA
12_14_14,12,14,14,14,NA,PSPB,2015,Is waiting the hardest part? Comparing the emotional experiences of awaiting and receiving bad news,464,m,NA,NA,NA,NA,NA
12_14_14,12,14,14,14,NA,PSPB,2015,Is waiting the hardest part? Comparing the emotional experiences of awaiting and receiving bad news,230,m,NA,NA,NA,NA,NA
12_14_14,12,14,14,14,NA,PSPB,2015,Is waiting the hardest part? Comparing the emotional experiences of awaiting and receiving bad news,NA,NA,NA,NA,NA,NA,NA
12_14_14,12,14,14,14,NA,PSPB,2015,Is waiting the hardest part? Comparing the emotional experiences of awaiting and receiving bad news,NA,NA,NA,NA,NA,NA,NA
12_14_14,12,14,14,14,NA,PSPB,2015,Is waiting the hardest part? Comparing the emotional experiences of awaiting and receiving bad news,NA,NA,NA,NA,NA,NA,NA
12_14_14,12,14,14,14,NA,PSPB,2015,Is waiting the hardest part? Comparing the emotional experiences of awaiting and receiving bad news,NA,NA,NA,NA,NA,NA,NA
12_14_14,12,14,14,14,NA,PSPB,2015,Is waiting the hardest part? Comparing the emotional experiences of awaiting and receiving bad news,NA,NA,NA,NA,NA,NA,NA
12_14_14,12,14,14,14,NA,PSPB,2015,Is waiting the hardest part? Comparing the emotional experiences of awaiting and receiving bad news,NA,NA,NA,NA,NA,NA,NA
12_14_14,12,14,14,14,NA,PSPB,2015,Is waiting the hardest part? Comparing the emotional experiences of awaiting and receiving bad news,NA,NA,NA,NA,NA,NA,NA
12_14_14,12,14,14,14,NA,PSPB,2015,Is waiting the hardest part? Comparing the emotional experiences of awaiting and receiving bad news,NA,NA,NA,NA,NA,NA,NA
52_15_15,52,15,15,15,NA,PSPB,2015,Do mean guys always finish first or just say that they do? Narcissists? awareness of their social status and popularity over time,133,b,NA,NA,NA,NA,NA
52_15_15,52,15,15,15,NA,PSPB,2015,Do mean guys always finish first or just say that they do? Narcissists? awareness of their social status and popularity over time,94,m,NA,NA,NA,NA,NA
52_15_15,52,15,15,15,NA,PSPB,2015,Do mean guys always finish first or just say that they do? Narcissists? awareness of their social status and popularity over time,73,b,NA,NA,NA,NA,NA
